@relation databasetraining

@attribute area numeric
@attribute perimeter numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute major numeric
@attribute minor numeric
@attribute eccentricity numeric
@attribute hisgreypeak numeric
@attribute q1grey numeric
@attribute q2grey numeric
@attribute q3grey numeric
@attribute q1r numeric
@attribute q2r numeric
@attribute q3r numeric
@attribute q1g numeric
@attribute q2g numeric
@attribute q3g numeric
@attribute q1b numeric
@attribute q2b numeric
@attribute q3b numeric
@attribute Stage {'Stage 1','Stage 2','Stage 3','Stage 4', 'Stage 5'}

@data
229819.0, 8429.40234, 0.0406445451, 0.00323438994, 542.046875, 407.357178, 1.77061009, 61.0, 51.0, 60.0, 70.0, 50.0, 59.0, 71.0, 71.0, 88.0, 99.0, 29.0, 34.0, 42.0,'Stage 3'
88878.0, 5996.5835, 0.0310596358, 0.00247164723, 481.84787, 267.274109, 3.25016999, 91.0, 78.0, 93.0, 104.0, 84.0, 101.0, 116.0, 105.0, 134.0, 147.0, 38.0, 43.0, 52.0,'Stage 3'
386915.0, 10326.6484, 0.045593895, 0.00362824672, 666.167786, 543.863647, 1.50033128, 41.0, 52.0, 66.0, 76.0, 49.0, 65.0, 78.0, 72.0, 94.0, 110.0, 31.0, 37.0, 44.0,'Stage 3'
205419.0, 5530.08643, 0.0844085887, 0.00671702251, 542.8573, 168.52179, 10.3766985, 62.0, 59.0, 69.0, 95.0, 59.0, 72.0, 106.0, 92.0, 106.0, 134.0, 26.0, 31.0, 44.0,'Stage 3'
314771.0, 15702.6611, 0.0160419829, 0.0012765805, 796.726318, 599.291016, 1.76743245, 45.0, 50.0, 77.0, 92.0, 48.0, 79.0, 97.0, 69.0, 103.0, 128.0, 35.0, 46.0, 56.0,'Stage 3'
220465.0, 6276.39502, 0.070328109, 0.00559653342, 449.395325, 299.679321, 2.24876189, 44.0, 45.0, 53.0, 65.0, 42.0, 52.0, 66.0, 64.0, 74.0, 92.0, 28.0, 32.0, 40.0,'Stage 3'
96751.0, 4726.89209, 0.0544144139, 0.00433016149, 376.82666, 207.128067, 3.30982757, 97.0, 73.0, 88.0, 100.0, 80.0, 99.0, 115.0, 106.0, 130.0, 143.0, 31.0, 37.0, 45.0,'Stage 3'
339954.0, 11122.7295, 0.034530852, 0.00274787797, 641.334961, 538.342102, 1.41923106, 55.0, 46.0, 58.0, 72.0, 45.0, 57.0, 76.0, 64.0, 87.0, 105.0, 27.0, 30.0, 38.0,'Stage 3'
428344.0, 13364.2734, 0.0301378202, 0.0023982916, 758.256042, 519.847046, 2.12755394, 42.0, 45.0, 59.0, 76.0, 42.0, 58.0, 80.0, 65.0, 86.0, 111.0, 27.0, 31.0, 40.0,'Stage 3'
295598.0, 12065.9707, 0.0255144872, 0.00203037844, 630.724792, 542.602783, 1.35118794, 42.0, 43.0, 60.0, 77.0, 41.0, 59.0, 78.0, 61.0, 84.0, 107.0, 29.0, 37.0, 49.0,'Stage 3'
262147.0, 13033.5166, 0.0193923991, 0.00154319801, 680.490784, 606.036865, 1.26080072, 63.0, 60.0, 76.0, 92.0, 59.0, 79.0, 97.0, 82.0, 101.0, 125.0, 39.0, 46.0, 57.0,'Stage 3'
237344.0, 11999.4092, 0.0207142103, 0.0016483845, 719.915527, 603.153625, 1.42464674, 72.0, 57.0, 74.0, 92.0, 56.0, 73.0, 97.0, 78.0, 101.0, 125.0, 36.0, 46.0, 58.0,'Stage 3'
164179.0, 7141.09424, 0.040457394, 0.00321949716, 467.821625, 200.962891, 5.41912127, 78.0, 60.0, 78.0, 90.0, 62.0, 81.0, 97.0, 81.0, 117.0, 130.0, 32.0, 37.0, 48.0,'Stage 3'
121834.0, 7907.87012, 0.024482701, 0.00194827153, 520.933899, 344.1091, 2.29177999, 65.0, 69.0, 85.0, 98.0, 72.0, 87.0, 108.0, 100.0, 121.0, 132.0, 36.0, 45.0, 54.0,'Stage 3'
124223.0, 8163.59961, 0.0234233234, 0.00186396879, 572.68512, 355.697632, 2.59220839, 109.0, 81.0, 96.0, 108.0, 89.0, 109.0, 123.0, 118.0, 136.0, 154.0, 35.0, 41.0, 47.0,'Stage 4'
78650.0, 7525.88184, 0.0174499359, 0.00138862175, 558.723938, 267.131378, 4.37466383, 91.0, 88.0, 97.0, 111.0, 97.0, 109.0, 126.0, 127.0, 137.0, 153.0, 40.0, 45.0, 54.0,'Stage 4'
117080.0, 6250.45459, 0.037659049, 0.00299681188, 510.072266, 200.315674, 6.48385906, 86.0, 86.0, 97.0, 107.0, 95.0, 108.0, 122.0, 128.0, 142.0, 155.0, 35.0, 40.0, 47.0,'Stage 3'
405349.0, 10874.6465, 0.0430733524, 0.00342766847, 697.759949, 490.434753, 2.02418208, 53.0, 48.0, 58.0, 78.0, 47.0, 58.0, 83.0, 71.0, 87.0, 111.0, 25.0, 29.0, 40.0,'Stage 4'
234389.0, 11832.418, 0.0210377872, 0.00167413394, 643.718872, 422.484009, 2.32151747, 55.0, 54.0, 67.0, 83.0, 51.0, 67.0, 86.0, 72.0, 93.0, 110.0, 38.0, 45.0, 56.0,'Stage 3'
458950.0, 10827.6211, 0.0491936654, 0.00391470734, 906.552979, 390.100647, 5.40048838, 40.0, 42.0, 52.0, 68.0, 40.0, 52.0, 71.0, 60.0, 78.0, 101.0, 23.0, 27.0, 34.0,'Stage 4'
202009.0, 8456.9834, 0.0354935676, 0.00282448833, 576.832581, 395.25174, 2.12986469, 66.0, 67.0, 82.0, 95.0, 69.0, 88.0, 107.0, 101.0, 123.0, 139.0, 29.0, 34.0, 43.0,'Stage 4'
378380.0, 10020.7402, 0.0473520122, 0.00376815349, 642.052246, 369.097198, 3.02593279, 58.0, 48.0, 60.0, 76.0, 47.0, 60.0, 81.0, 72.0, 90.0, 111.0, 25.0, 29.0, 39.0,'Stage 4'
292530.0, 13633.7168, 0.0197766051, 0.00157377229, 759.275696, 365.374298, 4.31840134, 63.0, 61.0, 69.0, 86.0, 59.0, 69.0, 90.0, 84.0, 96.0, 115.0, 37.0, 44.0, 55.0,'Stage 4'
117234.0, 5826.3291, 0.0433983691, 0.00345353223, 454.836914, 330.25354, 1.89677799, 84.0, 76.0, 88.0, 102.0, 83.0, 99.0, 116.0, 111.0, 130.0, 148.0, 29.0, 34.0, 44.0,'Stage 4'
414915.0, 14958.9668, 0.0233005304, 0.00185419735, 745.325195, 689.172852, 1.16959441, 44.0, 54.0, 76.0, 92.0, 53.0, 78.0, 100.0, 79.0, 112.0, 133.0, 30.0, 37.0, 45.0,'Stage 4'
276047.0, 14261.1572, 0.0170562435, 0.00135729264, 665.298157, 516.72583, 1.65772426, 68.0, 65.0, 75.0, 94.0, 63.0, 77.0, 100.0, 91.0, 104.0, 128.0, 40.0, 46.0, 56.0,'Stage 3'
561000.0, 14194.8828, 0.0349871926, 0.00278419233, 939.308411, 573.124817, 2.6860745, 42.0, 45.0, 60.0, 74.0, 43.0, 61.0, 77.0, 66.0, 87.0, 110.0, 25.0, 30.0, 38.0,'Stage 4'
516617.0, 12367.46, 0.0424441174, 0.00337759545, 714.616821, 580.038208, 1.51786566, 41.0, 43.0, 58.0, 72.0, 41.0, 59.0, 75.0, 64.0, 84.0, 107.0, 25.0, 30.0, 38.0,'Stage 4'
231012.0, 10919.7979, 0.024345303, 0.00193733757, 652.999695, 430.192139, 2.30409837, 71.0, 73.0, 85.0, 101.0, 77.0, 92.0, 113.0, 111.0, 127.0, 144.0, 30.0, 35.0, 46.0,'Stage 4'
149469.0, 8518.40234, 0.0258847941, 0.00205984642, 531.520874, 466.391144, 1.29879332, 64.0, 70.0, 80.0, 104.0, 72.0, 84.0, 113.0, 102.0, 116.0, 145.0, 35.0, 43.0, 54.0,'Stage 3'
73085.0, 6802.51416, 0.0198471993, 0.00157938991, 543.881958, 293.846161, 3.42585778, 94.0, 84.0, 95.0, 110.0, 90.0, 105.0, 123.0, 116.0, 134.0, 151.0, 41.0, 48.0, 57.0,'Stage 3'
146486.0, 8120.19531, 0.0279172752, 0.00222158618, 531.326233, 224.456573, 5.60347939, 83.0, 71.0, 83.0, 99.0, 72.0, 85.0, 110.0, 96.0, 120.0, 136.0, 38.0, 44.0, 55.0,'Stage 3'
448448.0, 14505.502, 0.0267828293, 0.00213130983, 669.273315, 584.447754, 1.31134081, 41.0, 45.0, 58.0, 78.0, 43.0, 57.0, 83.0, 65.0, 87.0, 110.0, 26.0, 30.0, 40.0,'Stage 4'
96940.0, 4489.17529, 0.0604476966, 0.00481027504, 484.155121, 238.351257, 4.12604713, 94.0, 85.0, 93.0, 101.0, 93.0, 104.0, 115.0, 129.0, 140.0, 150.0, 30.0, 34.0, 40.0,'Stage 4'
228992.0, 9698.11523, 0.0305953566, 0.00243470096, 625.19696, 244.981003, 6.51281786, 75.0, 72.0, 83.0, 100.0, 73.0, 87.0, 109.0, 106.0, 121.0, 143.0, 33.0, 40.0, 51.0,'Stage 4'
468917.0, 18743.3262, 0.0167730693, 0.00133475848, 886.617249, 533.554565, 2.761307, 78.0, 65.0, 77.0, 90.0, 64.0, 79.0, 95.0, 89.0, 110.0, 127.0, 36.0, 43.0, 53.0,'Stage 4'
200216.0, 11278.1328, 0.019780362, 0.00157407124, 547.194275, 269.44043, 4.1243701, 86.0, 78.0, 89.0, 105.0, 81.0, 93.0, 116.0, 107.0, 126.0, 144.0, 40.0, 48.0, 56.0,'Stage 4'
195650.0, 5806.67383, 0.0729180127, 0.00580263091, 597.529297, 180.604019, 10.9462042, 59.0, 59.0, 72.0, 90.0, 59.0, 76.0, 99.0, 91.0, 109.0, 131.0, 27.0, 31.0, 41.0,'Stage 4'
373296.0, 13917.1543, 0.0242193397, 0.00192731374, 734.653503, 632.161499, 1.35054481, 53.0, 62.0, 80.0, 95.0, 62.0, 81.0, 100.0, 84.0, 111.0, 131.0, 38.0, 46.0, 55.0,'Stage 4'
318195.0, 15015.7783, 0.017734034, 0.00141122949, 746.108154, 670.237915, 1.23921192, 45.0, 51.0, 82.0, 100.0, 51.0, 84.0, 106.0, 71.0, 117.0, 136.0, 33.0, 46.0, 55.0,'Stage 4'
462385.0, 14655.6494, 0.0270522535, 0.00215275004, 671.448059, 512.027893, 1.71964049, 54.0, 53.0, 66.0, 84.0, 52.0, 68.0, 91.0, 79.0, 94.0, 120.0, 29.0, 34.0, 44.0,'Stage 4'
478163.0, 17892.8535, 0.018768372, 0.00149353966, 995.984253, 529.389648, 3.5395987, 73.0, 57.0, 71.0, 84.0, 55.0, 73.0, 89.0, 80.0, 104.0, 121.0, 30.0, 37.0, 47.0,'Stage 4'
351062.0, 17184.6133, 0.0149387475, 0.00118878775, 880.829956, 564.216675, 2.43720651, 85.0, 62.0, 79.0, 96.0, 60.0, 81.0, 102.0, 85.0, 110.0, 131.0, 35.0, 46.0, 57.0,'Stage 4'
328441.0, 12621.1104, 0.0259102806, 0.00206187461, 720.503418, 611.662231, 1.38755035, 46.0, 54.0, 76.0, 94.0, 52.0, 75.0, 96.0, 73.0, 108.0, 129.0, 36.0, 47.0, 58.0,'Stage 3'
273735.0, 15907.7998, 0.0135931447, 0.00108170812, 794.865295, 622.507446, 1.63041449, 45.0, 57.0, 80.0, 100.0, 55.0, 82.0, 107.0, 75.0, 110.0, 133.0, 37.0, 49.0, 62.0,'Stage 3'
107380.0, 3993.79712, 0.0845982283, 0.00673211319, 511.071381, 213.766434, 5.71589327, 93.0, 87.0, 94.0, 103.0, 97.0, 107.0, 118.0, 131.0, 141.0, 151.0, 32.0, 36.0, 41.0,'Stage 4'
484886.0, 10556.7393, 0.0546751469, 0.00435090996, 761.06073, 600.442688, 1.60655475, 44.0, 47.0, 59.0, 76.0, 46.0, 60.0, 81.0, 70.0, 88.0, 114.0, 25.0, 28.0, 34.0,'Stage 4'
307582.0, 16615.4863, 0.0140005359, 0.00111412723, 661.092468, 467.583221, 1.99897122, 71.0, 70.0, 82.0, 102.0, 69.0, 85.0, 108.0, 99.0, 114.0, 140.0, 42.0, 48.0, 57.0,'Stage 4'
533027.0, 16283.5576, 0.0252615772, 0.00201025256, 734.089783, 697.78717, 1.1067574, 39.0, 45.0, 59.0, 82.0, 43.0, 59.0, 89.0, 64.0, 89.0, 114.0, 25.0, 32.0, 41.0,'Stage 4'
387398.0, 12220.3721, 0.0325985551, 0.00259411079, 713.883179, 503.106934, 2.01341653, 43.0, 48.0, 60.0, 81.0, 47.0, 60.0, 87.0, 71.0, 91.0, 115.0, 25.0, 29.0, 36.0,'Stage 4'
236426.0, 11487.2041, 0.0225152317, 0.00179170514, 737.011658, 594.482361, 1.53698921, 45.0, 52.0, 76.0, 91.0, 52.0, 76.0, 94.0, 71.0, 106.0, 126.0, 35.0, 45.0, 55.0,'Stage 3'
393010.0, 16065.752, 0.0191342458, 0.0015226549, 769.647034, 628.80957, 1.49811411, 46.0, 53.0, 70.0, 85.0, 51.0, 70.0, 89.0, 74.0, 99.0, 119.0, 34.0, 41.0, 51.0,'Stage 3'
50813.0, 2826.32764, 0.079935506, 0.00636106543, 348.393829, 181.659729, 3.67810059, 103.0, 98.0, 103.0, 109.0, 111.0, 118.0, 124.0, 144.0, 151.0, 158.0, 38.0, 41.0, 47.0,'Stage 4'
299368.0, 13444.0039, 0.020814117, 0.00165633485, 736.01001, 391.191895, 3.53987336, 45.0, 49.0, 73.0, 95.0, 47.0, 75.0, 101.0, 69.0, 99.0, 130.0, 33.0, 45.0, 56.0,'Stage 3'
468910.0, 17488.2812, 0.0192666017, 0.00153318746, 747.416748, 655.342346, 1.30073607, 43.0, 48.0, 66.0, 83.0, 46.0, 65.0, 89.0, 68.0, 96.0, 114.0, 30.0, 37.0, 47.0,'Stage 4'
316551.0, 15316.6387, 0.0169561263, 0.00134932564, 717.729492, 576.828064, 1.54820621, 52.0, 52.0, 70.0, 84.0, 50.0, 71.0, 90.0, 72.0, 95.0, 115.0, 34.0, 41.0, 51.0,'Stage 3'
134637.0, 9401.71191, 0.0191408116, 0.00152317749, 573.790771, 352.425964, 2.65076542, 76.0, 80.0, 92.0, 105.0, 85.0, 97.0, 115.0, 118.0, 132.0, 145.0, 36.0, 46.0, 54.0,'Stage 4'
364623.0, 13739.0928, 0.0242737997, 0.00193164765, 686.221558, 456.035828, 2.26428318, 49.0, 51.0, 75.0, 89.0, 50.0, 76.0, 93.0, 73.0, 106.0, 125.0, 32.0, 41.0, 50.0,'Stage 4'
655821.0, 20569.1113, 0.0194788873, 0.0015500806, 785.644226, 693.572571, 1.28312218, 50.0, 49.0, 61.0, 79.0, 47.0, 60.0, 84.0, 71.0, 88.0, 111.0, 27.0, 34.0, 43.0,'Stage 5'
496359.0, 17557.1699, 0.0202347003, 0.00161022623, 805.058777, 686.3573, 1.37579787, 69.0, 59.0, 73.0, 87.0, 60.0, 77.0, 95.0, 89.0, 107.0, 128.0, 27.0, 32.0, 40.0,'Stage 5'
411633.0, 15745.3711, 0.0208647996, 0.00166036806, 702.322693, 575.271301, 1.49048638, 81.0, 64.0, 76.0, 90.0, 64.0, 79.0, 97.0, 92.0, 111.0, 128.0, 31.0, 38.0, 46.0,'Stage 4'
515285.0, 13681.4443, 0.0345934182, 0.00275285682, 688.267517, 575.235107, 1.43160701, 44.0, 41.0, 50.0, 72.0, 39.0, 50.0, 78.0, 62.0, 75.0, 100.0, 22.0, 27.0, 39.0,'Stage 4'
456924.0, 18211.8379, 0.0173119605, 0.00137764204, 639.178223, 508.754913, 1.57843506, 61.0, 62.0, 77.0, 90.0, 62.0, 80.0, 97.0, 92.0, 109.0, 128.0, 31.0, 37.0, 49.0,'Stage 4'
432315.0, 14305.0635, 0.0265479237, 0.00211261655, 790.404114, 669.850586, 1.392331, 86.0, 60.0, 75.0, 88.0, 60.0, 80.0, 96.0, 91.0, 112.0, 131.0, 28.0, 32.0, 40.0,'Stage 4'
530887.0, 20582.7715, 0.0157472342, 0.00125312502, 894.913208, 477.62085, 3.51071262, 66.0, 58.0, 68.0, 80.0, 59.0, 71.0, 88.0, 84.0, 102.0, 116.0, 27.0, 31.0, 42.0,'Stage 5'
241030.0, 10894.1455, 0.0255208202, 0.00203088229, 628.768005, 502.059509, 1.56844914, 74.0, 72.0, 79.0, 96.0, 78.0, 87.0, 108.0, 111.0, 120.0, 136.0, 28.0, 32.0, 45.0,'Stage 4'
119617.0, 5310.65234, 0.0532975197, 0.00424128212, 678.786499, 202.377289, 11.2497492, 86.0, 83.0, 93.0, 104.0, 91.0, 105.0, 120.0, 125.0, 138.0, 151.0, 31.0, 35.0, 43.0,'Stage 4'
724092.0, 20023.4453, 0.0226947796, 0.00180599315, 1037.25684, 514.190735, 4.06934118, 59.0, 54.0, 65.0, 81.0, 53.0, 68.0, 88.0, 80.0, 95.0, 117.0, 26.0, 32.0, 42.0,'Stage 5'
646710.0, 20644.3438, 0.0190685336, 0.00151742576, 857.362183, 734.307678, 1.3632406, 66.0, 61.0, 73.0, 90.0, 62.0, 76.0, 99.0, 90.0, 106.0, 132.0, 29.0, 34.0, 42.0,'Stage 5'
691364.0, 19208.3379, 0.0235470813, 0.00187381718, 939.858521, 562.487061, 2.79189992, 64.0, 61.0, 71.0, 87.0, 62.0, 74.0, 93.0, 90.0, 104.0, 126.0, 31.0, 36.0, 44.0,'Stage 4'
513926.0, 18503.8125, 0.0188620109, 0.00150099106, 800.614624, 507.967468, 2.48413515, 53.0, 53.0, 65.0, 85.0, 52.0, 69.0, 93.0, 79.0, 96.0, 121.0, 25.0, 32.0, 43.0,'Stage 5'
343919.0, 11632.7559, 0.0319374911, 0.0025415048, 729.710083, 320.695221, 5.17744732, 67.0, 66.0, 76.0, 89.0, 69.0, 80.0, 99.0, 100.0, 112.0, 127.0, 28.0, 33.0, 44.0,'Stage 4'
472530.0, 15631.6455, 0.0243013203, 0.00193383754, 789.570374, 585.646423, 1.81765199, 58.0, 55.0, 68.0, 89.0, 55.0, 73.0, 100.0, 81.0, 99.0, 129.0, 26.0, 31.0, 43.0,'Stage 5'
577002.0, 17255.1582, 0.0243528243, 0.00193793618, 843.347229, 534.904358, 2.48576784, 50.0, 51.0, 61.0, 82.0, 50.0, 62.0, 86.0, 76.0, 89.0, 118.0, 29.0, 34.0, 44.0,'Stage 4'
378425.0, 12765.9727, 0.0291797724, 0.00232205237, 827.927307, 365.536682, 5.1300602, 70.0, 68.0, 76.0, 92.0, 70.0, 80.0, 102.0, 102.0, 112.0, 131.0, 30.0, 34.0, 43.0,'Stage 5'
175847.0, 8846.02832, 0.0282389261, 0.00224718242, 565.883606, 415.660614, 1.85343099, 93.0, 86.0, 95.0, 106.0, 96.0, 109.0, 123.0, 126.0, 141.0, 153.0, 33.0, 37.0, 46.0,'Stage 5'
138527.0, 10579.8359, 0.0155520057, 0.00123758928, 733.705933, 314.142303, 5.45495558, 112.0, 92.0, 104.0, 112.0, 100.0, 117.0, 131.0, 134.0, 149.0, 159.0, 38.0, 43.0, 51.0,'Stage 5'
611765.0, 17476.6699, 0.0251696482, 0.00200293702, 864.138977, 485.231293, 3.17153549, 52.0, 50.0, 61.0, 81.0, 49.0, 62.0, 87.0, 75.0, 88.0, 115.0, 27.0, 33.0, 43.0,'Stage 5'
546822.0, 18597.3496, 0.019867979, 0.00158104359, 841.444031, 442.878021, 3.60979223, 48.0, 50.0, 63.0, 76.0, 50.0, 65.0, 82.0, 74.0, 95.0, 112.0, 25.0, 29.0, 40.0,'Stage 4'
534874.0, 15145.9111, 0.029300198, 0.00233163568, 801.711243, 632.291321, 1.60768723, 52.0, 57.0, 71.0, 89.0, 56.0, 73.0, 95.0, 82.0, 106.0, 128.0, 30.0, 35.0, 42.0,'Stage 4'
271482.0, 13525.6523, 0.0186480954, 0.00148396823, 700.03302, 476.008057, 2.1627605, 87.0, 84.0, 90.0, 101.0, 92.0, 99.0, 113.0, 126.0, 134.0, 144.0, 34.0, 39.0, 48.0,'Stage 5'
146712.0, 6924.53223, 0.0384498462, 0.00305974158, 535.751221, 391.432404, 1.87332344, 87.0, 81.0, 92.0, 104.0, 91.0, 105.0, 121.0, 120.0, 136.0, 150.0, 30.0, 35.0, 44.0,'Stage 4'
